domain,seen_in_common_name,seen_in_name_value,certificate_count,issuer_count,earliest_seen,latest_expiry,certificate_ids,issuers
CF-ITE-VPN-02-int.uspto.gov,No,Yes,1,1,2025-08-15T19:31:02,2026-09-15T04:00:00,20355607885,"C=US, O=SSL Corporation, CN=Entrust OV TLS Issuing RSA CA 1"
CF-ITE-VPN-02.uspto.gov,No,Yes,1,1,2025-08-15T19:31:02,2026-09-15T04:00:00,20355607885,"C=US, O=SSL Corporation, CN=Entrust OV TLS Issuing RSA CA 1"
CF-ITE-VPN-04-int.uspto.gov,No,Yes,1,1,2025-08-15T19:42:29,2026-09-15T04:00:00,20355758801,"C=US, O=SSL Corporation, CN=Entrust OV TLS Issuing RSA CA 1"
CF-ITE-VPN-04.uspto.gov,No,Yes,1,1,2025-08-15T19:42:29,2026-09-15T04:00:00,20355758801,"C=US, O=SSL Corporation, CN=Entrust OV TLS Issuing RSA CA 1"
CF-ITW-VPN-01-int.etc.uspto.gov,No,Yes,2,1,2025-09-15T00:00:00,2026-09-15T23:59:59,21043309901;21043308413,"C=GB, O=Sectigo Limited, CN=Sectigo Public Server Authentication CA OV R36"
CF-ITW-VPN-01.etc.uspto.gov,No,Yes,2,1,2025-09-15T00:00:00,2026-09-15T23:59:59,21043309901;21043308413,"C=GB, O=Sectigo Limited, CN=Sectigo Public Server Authentication CA OV R36"
CF-ITW-VPN-02.etc.uspto.gov,No,Yes,2,1,2025-09-15T00:00:00,2026-09-15T23:59:59,21043309901;21043308413,"C=GB, O=Sectigo Limited, CN=Sectigo Public Server Authentication CA OV R36"
CF-ITW-VPN.etc.uspto.gov,No,Yes,2,1,2025-09-15T00:00:00,2026-09-15T23:59:59,21043309901;21043308413,"C=GB, O=Sectigo Limited, CN=Sectigo Public Server Authentication CA OV R36"
CF-M2N-VPN-01-int.uspto.gov,No,Yes,1,1,2025-03-27T20:52:57,2026-04-27T04:00:00,17450157037,"C=US, O=SSL Corporation, CN=Entrust OV TLS Issuing RSA CA 1"
CF-M2N-VPN-01.uspto.gov,No,Yes,1,1,2025-03-27T20:52:57,2026-04-27T04:00:00,17450157037,"C=US, O=SSL Corporation, CN=Entrust OV TLS Issuing RSA CA 1"
