domain,seen_in_common_name,seen_in_name_value,certificate_count,issuer_count,earliest_seen,latest_expiry,certificate_ids,issuers
aca.api.healthcare.gov,No,Yes,2,1,2025-08-03T00:00:00,2026-08-04T23:59:59,20311432434;20080980525,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1"
address.api.healthcare.gov,No,Yes,4,1,2025-07-27T00:00:00,2026-07-28T23:59:59,21206810276;23613218363;23216504368;19929482923,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1"
adobe-ep.healthcare.gov,Yes,Yes,2,1,2025-12-31T00:00:00,2027-01-31T23:59:59,23479631660;23479515605,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
api.finder.dev.healthcare.gov,No,Yes,3,2,2025-10-31T00:00:00,2026-11-29T23:59:59,22770152339;22113459604;22706465914,"C=US, O=Amazon, CN=Amazon RSA 2048 M01;C=US, O=Let's Encrypt, CN=R12"
api.finder.healthcare.gov,No,Yes,2,1,2025-08-03T00:00:00,2026-08-04T23:59:59,20311432434;20080980525,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust TLS RSA CA G1"
api.finder.imp.healthcare.gov,No,Yes,2,1,2025-11-24T15:17:50,2026-02-22T15:17:49,22770152339;22706465914,"C=US, O=Let's Encrypt, CN=R12"
api.finder.test.healthcare.gov,No,Yes,3,2,2025-11-04T00:00:00,2026-12-03T23:59:59,22194104083;22770152339;22706465914,"C=US, O=Amazon, CN=Amazon RSA 2048 M04;C=US, O=Let's Encrypt, CN=R12"
api.healthcare.gov,Yes,Yes,3,2,2025-07-12T00:00:00,2026-07-14T23:59:59,19603014672;24050573084;19602919305,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1;C=US, O=DigiCert Inc, CN=DigiCert Global G3 TLS ECC SHA384 2020 CA1"
app2-elb.dev.healthcare.gov,Yes,Yes,1,1,2025-09-10T00:00:00,2026-10-09T23:59:59,20912661931,"C=US, O=Amazon, CN=Amazon RSA 2048 M02"
app2-elb.imp.healthcare.gov,Yes,Yes,2,2,2025-02-13T00:00:00,2027-02-13T23:59:59,23773820914;16705851104,"C=US, O=Amazon, CN=Amazon RSA 2048 M04;C=US, O=Amazon, CN=Amazon RSA 2048 M02"
