domain,seen_in_common_name,seen_in_name_value,certificate_count,issuer_count,earliest_seen,latest_expiry,certificate_ids,issuers
19January2021snapshot.epa.gov,No,Yes,2,1,2025-04-30T00:00:00,2026-04-24T23:59:59,18149253583;18503987400,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
19january2017snapshot.epa.gov,No,Yes,3,1,2025-04-30T00:00:00,2026-04-24T23:59:59,18520698778;18149253583;18503987400,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
19january2021snapshot.epa.gov,No,Yes,1,1,2025-05-20T00:00:00,2026-04-24T23:59:59,18520698778,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
19january2025snapshot-rtp-vip.epa.gov,No,Yes,1,1,2025-05-19T00:00:00,2026-04-24T23:59:59,18503939792,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
19january2025snapshot-wjc-vip.epa.gov,No,Yes,1,1,2025-05-19T00:00:00,2026-04-24T23:59:59,18503939792,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
19january2025snapshot.epa.gov,No,Yes,2,1,2025-05-19T00:00:00,2026-04-24T23:59:59,18520698778;18503939792,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
3dhrs.epa.gov,No,Yes,1,1,2025-05-06T00:00:00,2026-04-24T23:59:59,18254906104,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
3dhrsstage.rtpnc.epa.gov,No,Yes,1,1,2025-10-27T00:00:00,2026-10-11T23:59:59,22041854703,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
Auth.estar-stage.aws.epa.gov,No,Yes,1,1,2025-03-13T00:00:00,2026-03-12T23:59:59,17091536413,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
Auth.staging.es.epa.gov,No,Yes,1,1,2025-03-13T00:00:00,2026-03-12T23:59:59,17091536413,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
Auth.test.es.epa.gov,No,Yes,1,1,2025-09-29T00:00:00,2026-09-28T23:59:59,21347052052,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
Beta.test.es.epa.gov,No,Yes,1,1,2025-09-29T00:00:00,2026-09-28T23:59:59,21347052052,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
Cmadmin.test.es.epa.gov,No,Yes,1,1,2025-09-29T00:00:00,2026-09-28T23:59:59,21347052052,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
Downloads.test.es.epa.gov,No,Yes,1,1,2025-09-29T00:00:00,2026-09-28T23:59:59,21347052052,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
Energystar.test.es.epa.gov,No,Yes,1,1,2025-09-29T00:00:00,2026-09-28T23:59:59,21347052052,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
Eses.test.es.epa.gov,No,Yes,1,1,2025-09-29T00:00:00,2026-09-28T23:59:59,21347052052,"C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
